Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2000,12,13,3,1614,1614,1822,1812,AA,1401,N2BLAA,128,118,110,10,0,BHM,DFW,597,10,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1612,1614,1809,1812,AA,1401,N2ANAA,117,118,99,-3,-2,BHM,DFW,597,10,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1342,1313,1531,1513,AA,1677,N2BJAA,109,120,94,18,29,BHM,DFW,597,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1311,1313,1516,1513,AA,1677,N2AYAA,125,120,101,3,-2,BHM,DFW,597,15,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,1312,1313,1516,1513,AA,1677,N2BYAA,124,120,100,3,-1,BHM,DFW,597,16,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1318,1313,1510,1513,AA,1677,N2BCAA,112,120,95,-3,5,BHM,DFW,597,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1309,1313,1509,1513,AA,1677,N2DBAA,120,120,103,-4,-4,BHM,DFW,597,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,1310,1313,1516,1513,AA,1677,N2DAAA,126,120,99,3,-3,BHM,DFW,597,16,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1308,1313,1509,1513,AA,1677,N2BCAA,121,120,98,-4,-5,BHM,DFW,597,7,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1313,1313,1519,1513,AA,1677,N2BXAA,126,120,100,6,0,BHM,DFW,597,9,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1308,1313,1513,1513,AA,1677,N2BCAA,125,120,113,0,-5,BHM,DFW,597,4,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,1311,1313,1516,1513,AA,1677,N2BCAA,125,120,103,3,-2,BHM,DFW,597,4,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1410,1313,1617,1513,AA,1677,N2AAAA,127,120,102,64,57,BHM,DFW,597,10,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,NA,1313,NA,1513,AA,1677,UNKNOW,NA,120,NA,NA,NA,BHM,DFW,597,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,1313,NA,1513,AA,1677,UNKNOW,NA,120,NA,NA,NA,BHM,DFW,597,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1314,1313,1516,1513,AA,1677,N2CWAA,122,120,101,3,1,BHM,DFW,597,13,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1621,1309,1840,1510,AA,1767,N2CHAA,139,121,111,210,192,BHM,DFW,597,15,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1443,1309,1640,1510,AA,1767,N2BDAA,117,121,101,90,94,BHM,DFW,597,9,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1309,1309,1510,1510,AA,1767,N2AMAA,121,121,103,0,0,BHM,DFW,597,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1400,1309,1604,1510,AA,1767,N2CEAA,124,121,102,54,51,BHM,DFW,597,10,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1309,1309,1518,1510,AA,1767,N2CCAA,129,121,101,8,0,BHM,DFW,597,11,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1310,1309,1518,1510,AA,1767,N2ABAA,128,121,107,8,1,BHM,DFW,597,12,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1305,1309,1507,1510,AA,1767,N2AXAA,122,121,106,-3,-4,BHM,DFW,597,10,6,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1310,1309,1507,1510,AA,1767,N2CUAA,117,121,104,-3,1,BHM,DFW,597,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1310,1309,1510,1510,AA,1767,N2DHAA,120,121,104,0,1,BHM,DFW,597,9,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1307,1309,1505,1510,AA,1767,N2DAAA,118,121,98,-5,-2,BHM,DFW,597,11,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,1309,1309,1526,1510,AA,1767,N2ABAA,137,121,118,16,0,BHM,DFW,597,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,1309,NA,1510,AA,1767,UNKNOW,NA,121,NA,NA,NA,BHM,DFW,597,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1353,1309,NA,1510,AA,1767,N2CGAA,NA,121,NA,NA,44,BHM,DFW,597,0,8,0,NA,1,NA,NA,NA,NA,NA
2000,12,28,4,1308,1309,1507,1510,AA,1767,N2ACAA,119,121,97,-3,-1,BHM,DFW,597,13,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1307,1309,1514,1510,AA,1767,N2ABAA,127,121,110,4,-2,BHM,DFW,597,9,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1305,1309,1504,1510,AA,1767,N2AXAA,119,121,104,-6,-4,BHM,DFW,597,8,7,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1310,1309,1534,1510,AA,1767,N2DAAA,144,121,107,24,1,BHM,DFW,597,22,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1917,1920,2127,2122,AA,327,N878AA,130,122,93,5,-3,BNA,DFW,631,11,26,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,1917,1920,2117,2122,AA,327,N848AA,120,122,92,-5,-3,BNA,DFW,631,16,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1919,1920,2107,2122,AA,327,N848AA,108,122,88,-15,-1,BNA,DFW,631,10,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1919,1920,2116,2122,AA,327,N712AA,117,122,99,-6,-1,BNA,DFW,631,8,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,1924,1920,2117,2122,AA,327,N877AA,113,122,91,-5,4,BNA,DFW,631,10,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1917,1920,2118,2122,AA,327,N532AA,121,122,97,-4,-3,BNA,DFW,631,15,9,1,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1915,1920,2108,2122,AA,327,N879AA,113,122,92,-14,-5,BNA,DFW,631,9,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1916,1920,2123,2122,AA,327,N859AA,127,122,101,1,-4,BNA,DFW,631,10,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,1923,1920,2125,2122,AA,327,N859AA,122,122,103,3,3,BNA,DFW,631,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1937,1920,2143,2122,AA,327,N719AA,126,122,103,21,17,BNA,DFW,631,7,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,NA,1920,NA,2122,AA,327,UNKNOW,NA,122,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,1917,1920,2138,2122,AA,327,N860AA,141,122,100,16,-3,BNA,DFW,631,26,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1917,1920,2115,2122,AA,327,N729AA,118,122,95,-7,-3,BNA,DFW,631,13,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1606,1606,1828,1811,AA,403,N890AA,142,125,103,17,0,BNA,DFW,631,22,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1256,1249,1512,1502,AA,443,N2CWAA,136,133,109,10,7,BNA,DFW,631,18,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1245,1249,1447,1502,AA,443,N2BEAA,122,133,103,-15,-4,BNA,DFW,631,8,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1253,1249,1501,1502,AA,443,N2CCAA,128,133,98,-1,4,BNA,DFW,631,11,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1248,1249,1509,1502,AA,443,N2AMAA,141,133,122,7,-1,BNA,DFW,631,11,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1245,1249,1449,1502,AA,443,N2AMAA,124,133,97,-13,-4,BNA,DFW,631,16,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1251,1249,1512,1502,AA,443,N2DBAA,141,133,122,10,2,BNA,DFW,631,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1247,1249,1452,1502,AA,443,N2CEAA,125,133,105,-10,-2,BNA,DFW,631,12,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1246,1249,1443,1502,AA,443,N2BVAA,117,133,95,-19,-3,BNA,DFW,631,10,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1245,1249,1443,1502,AA,443,N2ACAA,118,133,99,-19,-4,BNA,DFW,631,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1246,1249,1449,1502,AA,443,N2CPAA,123,133,108,-13,-3,BNA,DFW,631,6,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,1250,1249,1459,1502,AA,443,N2AEAA,129,133,110,-3,1,BNA,DFW,631,10,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,1249,NA,1502,AA,443,UNKNOW,NA,133,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1439,1249,1650,1502,AA,443,N2BEAA,131,133,113,108,110,BNA,DFW,631,7,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1252,1249,1444,1502,AA,443,N2CBAA,112,133,93,-18,3,BNA,DFW,631,8,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1245,1249,1509,1502,AA,443,N2ACAA,144,133,111,7,-4,BNA,DFW,631,7,26,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1249,1249,1452,1502,AA,443,N2CEAA,123,133,103,-10,0,BNA,DFW,631,10,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1302,1249,1538,1502,AA,443,N2ADAA,156,133,108,36,13,BNA,DFW,631,37,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,942,944,1149,1146,AA,469,N721AA,127,122,100,3,-2,BNA,DFW,631,15,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,943,944,1141,1146,AA,469,N870AA,118,122,93,-5,-1,BNA,DFW,631,15,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,943,944,1134,1146,AA,469,N730AA,111,122,91,-12,-1,BNA,DFW,631,12,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,941,944,1141,1146,AA,469,N887AA,120,122,92,-5,-3,BNA,DFW,631,18,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,942,944,NA,1146,AA,469,N867AA,NA,122,NA,NA,-2,BNA,DFW,631,0,13,0,NA,1,NA,NA,NA,NA,NA
2000,12,7,4,939,944,1143,1146,AA,469,N731AA,124,122,92,-3,-5,BNA,DFW,631,17,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,944,944,1210,1146,AA,469,N867AA,146,122,106,24,0,BNA,DFW,631,22,18,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,NA,944,NA,1146,AA,469,UNKNOW,NA,122,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,941,944,1152,1146,AA,469,N867AA,131,122,103,6,-3,BNA,DFW,631,13,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,943,944,1213,1146,AA,469,N844AA,150,122,125,27,-1,BNA,DFW,631,12,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,939,944,1202,1146,AA,469,N866AA,143,122,113,16,-5,BNA,DFW,631,15,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,944,NA,1146,AA,469,UNKNOW,NA,122,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,943,944,1153,1146,AA,469,N706AA,130,122,103,7,-1,BNA,DFW,631,17,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,935,935,1142,1147,AA,469,N2AJAA,127,132,108,-5,0,BNA,DFW,631,13,6,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,932,935,1156,1147,AA,469,N2CRAA,144,132,115,9,-3,BNA,DFW,631,18,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,930,935,1140,1147,AA,469,N2BMAA,130,132,97,-7,-5,BNA,DFW,631,6,27,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,930,935,1146,1147,AA,469,N2BDAA,136,132,111,-1,-5,BNA,DFW,631,15,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,931,935,1213,1147,AA,469,N2CRAA,162,132,95,26,-4,BNA,DFW,631,16,51,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,935,935,1134,1147,AA,469,N2CBAA,119,132,102,-13,0,BNA,DFW,631,8,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,931,935,1142,1147,AA,469,N2AMAA,131,132,106,-5,-4,BNA,DFW,631,16,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,932,935,1142,1147,AA,469,N2BFAA,130,132,102,-5,-3,BNA,DFW,631,17,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,933,935,1150,1147,AA,469,N2DBAA,137,132,104,3,-2,BNA,DFW,631,17,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,930,935,1142,1147,AA,469,N2AXAA,132,132,110,-5,-5,BNA,DFW,631,14,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,NA,935,NA,1147,AA,469,UNKNOW,NA,132,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,935,NA,1147,AA,469,UNKNOW,NA,132,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1225,935,1447,1147,AA,469,N2DCAA,142,132,103,180,170,BNA,DFW,631,29,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,938,935,1144,1147,AA,469,N2CGAA,126,132,97,-3,3,BNA,DFW,631,21,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,932,935,1143,1147,AA,469,N2AJAA,131,132,114,-4,-3,BNA,DFW,631,9,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,956,935,1203,1147,AA,469,N2BSAA,127,132,103,16,21,BNA,DFW,631,14,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,937,935,1146,1147,AA,469,N2AJAA,129,132,101,-1,2,BNA,DFW,631,12,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,602,605,827,816,AA,883,N408AA,145,131,100,11,-3,BNA,DFW,631,14,31,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,601,604,812,816,AA,883,N577AA,131,132,108,-4,-3,BNA,DFW,631,10,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,600,604,824,816,AA,883,N224AA,144,132,113,8,-4,BNA,DFW,631,14,17,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,605,604,856,816,AA,883,N494AA,171,132,92,40,1,BNA,DFW,631,8,71,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,600,604,835,816,AA,883,N540AA,155,132,108,19,-4,BNA,DFW,631,12,35,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,601,604,822,816,AA,883,N580AA,141,132,98,6,-3,BNA,DFW,631,10,33,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,603,604,821,816,AA,883,N553AA,138,132,101,5,-1,BNA,DFW,631,12,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,603,604,840,816,AA,883,N504AA,157,132,110,24,-1,BNA,DFW,631,13,34,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,559,604,826,816,AA,883,N551AA,147,132,100,10,-5,BNA,DFW,631,20,27,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,604,604,838,816,AA,883,N583AA,154,132,106,22,0,BNA,DFW,631,10,38,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,602,604,806,816,AA,883,N575AA,124,132,103,-10,-2,BNA,DFW,631,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,601,604,818,816,AA,883,N474AA,137,132,105,2,-3,BNA,DFW,631,7,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,634,604,833,816,AA,883,N288AA,119,132,99,17,30,BNA,DFW,631,8,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,617,604,827,816,AA,883,N228AA,130,132,101,11,13,BNA,DFW,631,9,20,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,602,604,756,816,AA,883,N421AA,114,132,92,-20,-2,BNA,DFW,631,10,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,603,604,813,816,AA,883,N471AA,130,132,110,-3,-1,BNA,DFW,631,7,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,606,604,821,816,AA,883,N232AA,135,132,98,5,2,BNA,DFW,631,7,30,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,NA,604,NA,816,AA,883,UNKNOW,NA,132,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,604,608,816,820,AA,1145,N586AA,132,132,107,-4,-4,BNA,DFW,631,13,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,608,608,845,816,AA,1145,N860AA,157,128,95,29,0,BNA,DFW,631,6,56,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,606,608,752,816,AA,1145,N870AA,106,128,84,-24,-2,BNA,DFW,631,10,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,559,608,815,816,AA,1145,N877AA,136,128,88,-1,-9,BNA,DFW,631,17,31,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,607,608,811,816,AA,1145,N868AA,124,128,107,-5,-1,BNA,DFW,631,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,607,608,807,816,AA,1145,N723AA,120,128,92,-9,-1,BNA,DFW,631,13,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,603,608,758,816,AA,1145,N722AA,115,128,101,-18,-5,BNA,DFW,631,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,606,608,823,816,AA,1145,N844AA,137,128,97,7,-2,BNA,DFW,631,15,25,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,603,608,807,816,AA,1145,N882AA,124,128,98,-9,-5,BNA,DFW,631,12,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,605,608,821,816,AA,1145,N716AA,136,128,111,5,-3,BNA,DFW,631,12,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,605,608,759,816,AA,1145,N885AA,114,128,99,-17,-3,BNA,DFW,631,6,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,NA,608,NA,816,AA,1145,UNKNOW,NA,128,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,606,608,824,816,AA,1145,N870AA,138,128,101,8,-2,BNA,DFW,631,22,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1100,1101,1254,1307,AA,1285,N499AA,114,126,99,-13,-1,BNA,DFW,631,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,2,6,1059,1101,1303,1307,AA,1285,N429AA,124,126,103,-4,-2,BNA,DFW,631,12,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,3,7,1056,1101,1335,1307,AA,1285,N427AA,159,126,95,28,-5,BNA,DFW,631,19,45,0,NA,0,NA,NA,NA,NA,NA
2000,12,4,1,1057,1101,1247,1307,AA,1285,N575AA,110,126,90,-20,-4,BNA,DFW,631,11,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,5,2,1054,1101,1255,1307,AA,1285,N203AA,121,126,100,-12,-7,BNA,DFW,631,8,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,6,3,1056,1101,1312,1307,AA,1285,N560AA,136,126,98,5,-5,BNA,DFW,631,26,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,7,4,1058,1101,1247,1307,AA,1285,N524AA,109,126,93,-20,-3,BNA,DFW,631,8,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,8,5,1058,1101,1307,1307,AA,1285,N521AA,129,126,104,0,-3,BNA,DFW,631,13,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,9,6,1100,1101,1310,1307,AA,1285,N483AA,130,126,103,3,-1,BNA,DFW,631,16,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,10,7,1056,1101,1301,1307,AA,1285,N508AA,125,126,98,-6,-5,BNA,DFW,631,14,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,11,1,1057,1101,1303,1307,AA,1285,N410AA,126,126,111,-4,-4,BNA,DFW,631,6,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,12,2,1144,1101,1350,1307,AA,1285,N221AA,126,126,104,43,43,BNA,DFW,631,11,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,13,3,1103,1101,1310,1307,AA,1285,N226AA,127,126,102,3,2,BNA,DFW,631,17,8,0,NA,0,NA,NA,NA,NA,NA
2000,12,14,4,1057,1101,1251,1307,AA,1285,N578AA,114,126,99,-16,-4,BNA,DFW,631,9,6,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1052,1055,1329,1307,AA,1285,N572AA,157,132,114,22,-3,BNA,DFW,631,34,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1056,1055,1349,1307,AA,1285,N554AA,173,132,99,42,1,BNA,DFW,631,5,69,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,NA,1055,NA,1308,AA,1285,UNKNOW,NA,133,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1051,1055,1315,1307,AA,1285,N435AA,144,132,112,8,-4,BNA,DFW,631,11,21,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1054,1055,1255,1307,AA,1285,N251AA,121,132,92,-12,-1,BNA,DFW,631,7,22,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,NA,1055,NA,1307,AA,1285,UNKNOW,NA,132,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1054,1055,1258,1307,AA,1285,N541AA,124,132,99,-9,-1,BNA,DFW,631,13,12,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1206,1055,1403,1307,AA,1285,N583AA,117,132,99,56,71,BNA,DFW,631,9,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1050,1055,1307,1307,AA,1285,N207AA,137,132,98,0,-5,BNA,DFW,631,24,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,24,7,1054,1055,1258,1308,AA,1285,N2ATAA,124,133,108,-10,-1,BNA,DFW,631,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,1051,1055,1258,1307,AA,1285,N586AA,127,132,101,-9,-4,BNA,DFW,631,16,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,1055,NA,1307,AA,1285,UNKNOW,NA,132,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,1059,1055,1256,1307,AA,1285,N553AA,117,132,101,-11,4,BNA,DFW,631,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1055,1055,1258,1307,AA,1285,N596AA,123,132,89,-9,0,BNA,DFW,631,10,24,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1053,1055,1259,1307,AA,1285,N502AA,126,132,109,-8,-2,BNA,DFW,631,8,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1130,1055,1409,1307,AA,1285,N478AA,159,132,101,62,35,BNA,DFW,631,6,52,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,1050,1055,1357,1308,AA,1285,N2CDAA,187,133,105,49,-5,BNA,DFW,631,59,23,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1915,1920,2114,2126,AA,1449,N444AA,119,126,101,-12,-5,BNA,DFW,631,7,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,802,806,1015,1010,AA,1625,N728AA,133,124,106,5,-4,BNA,DFW,631,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,15,5,1920,1923,2140,2126,AA,1649,N493AA,140,123,113,14,-3,BNA,DFW,631,17,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,16,6,1919,1923,2122,2126,AA,1649,N409AA,123,123,97,-4,-4,BNA,DFW,631,16,10,0,NA,0,NA,NA,NA,NA,NA
2000,12,17,7,1922,1923,2125,2126,AA,1649,N427AA,123,123,101,-1,-1,BNA,DFW,631,9,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,18,1,1920,1923,2128,2126,AA,1649,N409AA,128,123,105,2,-3,BNA,DFW,631,9,14,0,NA,0,NA,NA,NA,NA,NA
2000,12,19,2,1921,1923,2121,2126,AA,1649,N522AA,120,123,98,-5,-2,BNA,DFW,631,13,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,20,3,1923,1923,2139,2126,AA,1649,N416AA,136,123,109,13,0,BNA,DFW,631,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,12,21,4,1923,1923,2131,2126,AA,1649,N415AA,128,123,99,5,0,BNA,DFW,631,14,15,0,NA,0,NA,NA,NA,NA,NA
2000,12,22,5,1920,1923,2115,2126,AA,1649,N275AA,115,123,96,-11,-3,BNA,DFW,631,8,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,23,6,1921,1923,2124,2126,AA,1649,N455AA,123,123,102,-2,-2,BNA,DFW,631,12,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,25,1,NA,1923,NA,2126,AA,1649,UNKNOW,NA,123,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,26,2,NA,1923,NA,2126,AA,1649,UNKNOW,NA,123,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,27,3,2007,1923,2218,2126,AA,1649,N438AA,131,123,103,52,44,BNA,DFW,631,17,11,0,NA,0,NA,NA,NA,NA,NA
2000,12,28,4,1927,1923,2128,2126,AA,1649,N503AA,121,123,98,2,4,BNA,DFW,631,10,13,0,NA,0,NA,NA,NA,NA,NA
2000,12,29,5,1920,1923,2138,2126,AA,1649,N574AA,138,123,104,12,-3,BNA,DFW,631,10,24,0,NA,0,NA,NA,NA,NA,NA
2000,12,30,6,1919,1923,2113,2126,AA,1649,N504AA,114,123,96,-13,-4,BNA,DFW,631,9,9,0,NA,0,NA,NA,NA,NA,NA
2000,12,31,7,NA,1923,NA,2126,AA,1649,UNKNOW,NA,123,NA,NA,NA,BNA,DFW,631,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,12,1,5,1716,1720,1923,1936,AA,1715,N2BYAA,127,136,105,-13,-4,BNA,DFW,631,11,11,0,NA,0,NA,NA,NA,NA,NA
